(10000, 4) (10000, 1) (10000, 5)
(583, 5)
Epoch [1220 / 5000] train loss: 0.002289, val loss: 0.002622
Epoch [1221 / 5000] train loss: 0.002331, val loss: 0.002618
Epoch [1222 / 5000] train loss: 0.002358, val loss: 0.002633
Epoch [1223 / 5000] train loss: 0.002353, val loss: 0.002571
Epoch [1224 / 5000] train loss: 0.002342, val loss: 0.002574
Epoch [1225 / 5000] train loss: 0.002297, val loss: 0.002507
Epoch [1226 / 5000] train loss: 0.002243, val loss: 0.002497
Epoch [1227 / 5000] train loss: 0.002216, val loss: 0.002496
Epoch [1228 / 5000] train loss: 0.002218, val loss: 0.002520
Epoch [1229 / 5000] train loss: 0.002237, val loss: 0.002563
Epoch [1230 / 5000] train loss: 0.002260, val loss: 0.002557
Epoch [1231 / 5000] train loss: 0.002285, val loss: 0.002561
Epoch [1232 / 5000] train loss: 0.002279, val loss: 0.002507
Epoch [1233 / 5000] train loss: 0.002256, val loss: 0.002517
Epoch [1234 / 5000] train loss: 0.002237, val loss: 0.002490
Epoch [1235 / 5000] train loss: 0.002216, val loss: 0.002488
Epoch [1236 / 5000] train loss: 0.002206, val loss: 0.002476
Epoch [1237 / 5000] train loss: 0.002195, val loss: 0.002486
Epoch [1238 / 5000] train loss: 0.002193, val loss: 0.002492
Epoch [1239 / 5000] train loss: 0.002201, val loss: 0.002482
Epoch [1240 / 5000] train loss: 0.002205, val loss: 0.002495
Epoch [1241 / 5000] train loss: 0.002206, val loss: 0.002503
Epoch [1242 / 5000] train loss: 0.002225, val loss: 0.002548
Epoch [1243 / 5000] train loss: 0.002262, val loss: 0.002562
Epoch [1244 / 5000] train loss: 0.002309, val loss: 0.002645
Epoch [1245 / 5000] train loss: 0.002358, val loss: 0.002681
Epoch [1246 / 5000] train loss: 0.002444, val loss: 0.002842
Epoch [1247 / 5000] train loss: 0.002554, val loss: 0.002972
Epoch [1248 / 5000] train loss: 0.002733, val loss: 0.003124
Epoch [1249 / 5000] train loss: 0.002817, val loss: 0.003081
Epoch [1250 / 5000] train loss: 0.002835, val loss: 0.002923
Epoch [1251 / 5000] train loss: 0.002589, val loss: 0.002599
Epoch [1252 / 5000] train loss: 0.002323, val loss: 0.002481
Epoch [1253 / 5000] train loss: 0.002189, val loss: 0.002610
Epoch [1254 / 5000] train loss: 0.002294, val loss: 0.002840
Epoch [1255 / 5000] train loss: 0.002551, val loss: 0.003116
Epoch [1256 / 5000] train loss: 0.002796, val loss: 0.003259
Epoch [1257 / 5000] train loss: 0.003035, val loss: 0.003189
Epoch [1258 / 5000] train loss: 0.002866, val loss: 0.002726
Epoch [1259 / 5000] train loss: 0.002498, val loss: 0.002490
Epoch [1260 / 5000] train loss: 0.002206, val loss: 0.002595
Epoch [1261 / 5000] train loss: 0.002301, val loss: 0.002847
Epoch [1262 / 5000] train loss: 0.002587, val loss: 0.003069
Epoch [1263 / 5000] train loss: 0.002756, val loss: 0.003052
Epoch [1264 / 5000] train loss: 0.002795, val loss: 0.002848
Epoch [1265 / 5000] train loss: 0.002537, val loss: 0.002502
Epoch [1266 / 5000] train loss: 0.002252, val loss: 0.002464
Epoch [1267 / 5000] train loss: 0.002207, val loss: 0.002652
Epoch [1268 / 5000] train loss: 0.002355, val loss: 0.002734
Epoch [1269 / 5000] train loss: 0.002477, val loss: 0.002689
Epoch [1270 / 5000] train loss: 0.002387, val loss: 0.002510
Epoch [1271 / 5000] train loss: 0.002242, val loss: 0.002450
Epoch [1272 / 5000] train loss: 0.002167, val loss: 0.002473
Epoch [1273 / 5000] train loss: 0.002176, val loss: 0.002523
Epoch [1274 / 5000] train loss: 0.002255, val loss: 0.002564
Epoch [1275 / 5000] train loss: 0.002289, val loss: 0.002518
Epoch [1276 / 5000] train loss: 0.002260, val loss: 0.002518
Epoch [1277 / 5000] train loss: 0.002196, val loss: 0.002472
Epoch [1278 / 5000] train loss: 0.002152, val loss: 0.002463
Epoch [1279 / 5000] train loss: 0.002145, val loss: 0.002503
Epoch [1280 / 5000] train loss: 0.002192, val loss: 0.002570
Epoch [1281 / 5000] train loss: 0.002266, val loss: 0.002616
Epoch [1282 / 5000] train loss: 0.002290, val loss: 0.002539
Epoch [1283 / 5000] train loss: 0.002244, val loss: 0.002462
Epoch [1284 / 5000] train loss: 0.002159, val loss: 0.002427
Epoch [1285 / 5000] train loss: 0.002134, val loss: 0.002467
Epoch [1286 / 5000] train loss: 0.002169, val loss: 0.002577
Epoch [1287 / 5000] train loss: 0.002254, val loss: 0.002651
Epoch [1288 / 5000] train loss: 0.002346, val loss: 0.002653
Epoch [1289 / 5000] train loss: 0.002337, val loss: 0.002547
Epoch [1290 / 5000] train loss: 0.002277, val loss: 0.002474
Epoch [1291 / 5000] train loss: 0.002181, val loss: 0.002401
Epoch [1292 / 5000] train loss: 0.002119, val loss: 0.002415
Epoch [1293 / 5000] train loss: 0.002130, val loss: 0.002494
Epoch [1294 / 5000] train loss: 0.002200, val loss: 0.002547
Epoch [1295 / 5000] train loss: 0.002267, val loss: 0.002590
Epoch [1296 / 5000] train loss: 0.002296, val loss: 0.002607
Epoch [1297 / 5000] train loss: 0.002344, val loss: 0.002620
Epoch [1298 / 5000] train loss: 0.002315, val loss: 0.002507
Epoch [1299 / 5000] train loss: 0.002224, val loss: 0.002470
Epoch [1300 / 5000] train loss: 0.002135, val loss: 0.002450
Epoch [1301 / 5000] train loss: 0.002109, val loss: 0.002474
Epoch [1302 / 5000] train loss: 0.002142, val loss: 0.002541
Epoch [1303 / 5000] train loss: 0.002197, val loss: 0.002597
Epoch [1304 / 5000] train loss: 0.002271, val loss: 0.002620
Epoch [1305 / 5000] train loss: 0.002297, val loss: 0.002534
Epoch [1306 / 5000] train loss: 0.002257, val loss: 0.002475
Epoch [1307 / 5000] train loss: 0.002168, val loss: 0.002408
Epoch [1308 / 5000] train loss: 0.002107, val loss: 0.002412
Epoch [1309 / 5000] train loss: 0.002094, val loss: 0.002430
Epoch [1310 / 5000] train loss: 0.002111, val loss: 0.002475
Epoch [1311 / 5000] train loss: 0.002158, val loss: 0.002555
Epoch [1312 / 5000] train loss: 0.002219, val loss: 0.002585
Epoch [1313 / 5000] train loss: 0.002294, val loss: 0.002620
Epoch [1314 / 5000] train loss: 0.002305, val loss: 0.002579
Epoch [1315 / 5000] train loss: 0.002310, val loss: 0.002542
Epoch [1316 / 5000] train loss: 0.002231, val loss: 0.002440
Epoch [1317 / 5000] train loss: 0.002133, val loss: 0.002398
Epoch [1318 / 5000] train loss: 0.002086, val loss: 0.002399
Epoch [1319 / 5000] train loss: 0.002089, val loss: 0.002421
Epoch [1320 / 5000] train loss: 0.002120, val loss: 0.002469
Epoch [1321 / 5000] train loss: 0.002155, val loss: 0.002500
Epoch [1322 / 5000] train loss: 0.002194, val loss: 0.002507
Epoch [1323 / 5000] train loss: 0.002184, val loss: 0.002457
Epoch [1324 / 5000] train loss: 0.002153, val loss: 0.002441
Epoch [1325 / 5000] train loss: 0.002112, val loss: 0.002396
Epoch [1326 / 5000] train loss: 0.002085, val loss: 0.002379
Epoch [1327 / 5000] train loss: 0.002067, val loss: 0.002367
Epoch [1328 / 5000] train loss: 0.002067, val loss: 0.002370
Epoch [1329 / 5000] train loss: 0.002067, val loss: 0.002372
Epoch [1330 / 5000] train loss: 0.002060, val loss: 0.002384
Epoch [1331 / 5000] train loss: 0.002063, val loss: 0.002390
Epoch [1332 / 5000] train loss: 0.002065, val loss: 0.002384
Epoch [1333 / 5000] train loss: 0.002064, val loss: 0.002389
Epoch [1334 / 5000] train loss: 0.002061, val loss: 0.002397
Epoch [1335 / 5000] train loss: 0.002078, val loss: 0.002411
Epoch [1336 / 5000] train loss: 0.002089, val loss: 0.002393
Epoch [1337 / 5000] train loss: 0.002091, val loss: 0.002406
Epoch [1338 / 5000] train loss: 0.002096, val loss: 0.002416
Epoch [1339 / 5000] train loss: 0.002123, val loss: 0.002504
Epoch [1340 / 5000] train loss: 0.002176, val loss: 0.002604
Epoch [1341 / 5000] train loss: 0.002304, val loss: 0.002828
Epoch [1342 / 5000] train loss: 0.002482, val loss: 0.003054
Epoch [1343 / 5000] train loss: 0.002766, val loss: 0.003211
Epoch [1344 / 5000] train loss: 0.002850, val loss: 0.003044
Epoch [1345 / 5000] train loss: 0.002761, val loss: 0.002731
Epoch [1346 / 5000] train loss: 0.002377, val loss: 0.002398
Epoch [1347 / 5000] train loss: 0.002097, val loss: 0.002444
Epoch [1348 / 5000] train loss: 0.002139, val loss: 0.002718
Epoch [1349 / 5000] train loss: 0.002373, val loss: 0.002948
Epoch [1350 / 5000] train loss: 0.002642, val loss: 0.003027
Epoch [1351 / 5000] train loss: 0.002679, val loss: 0.002827
Epoch [1352 / 5000] train loss: 0.002556, val loss: 0.002547
Epoch [1353 / 5000] train loss: 0.002253, val loss: 0.002359
Epoch [1354 / 5000] train loss: 0.002073, val loss: 0.002413
Epoch [1355 / 5000] train loss: 0.002125, val loss: 0.002613
Epoch [1356 / 5000] train loss: 0.002301, val loss: 0.002733
Epoch [1357 / 5000] train loss: 0.002439, val loss: 0.002754
Epoch [1358 / 5000] train loss: 0.002403, val loss: 0.002632
Epoch [1359 / 5000] train loss: 0.002313, val loss: 0.002510
Epoch [1360 / 5000] train loss: 0.002152, val loss: 0.002388
Epoch [1361 / 5000] train loss: 0.002055, val loss: 0.002393
Epoch [1362 / 5000] train loss: 0.002061, val loss: 0.002487
Epoch [1363 / 5000] train loss: 0.002138, val loss: 0.002541
Epoch [1364 / 5000] train loss: 0.002203, val loss: 0.002545
Epoch [1365 / 5000] train loss: 0.002191, val loss: 0.002480
Epoch [1366 / 5000] train loss: 0.002157, val loss: 0.002431
Epoch [1367 / 5000] train loss: 0.002092, val loss: 0.002381
Epoch [1368 / 5000] train loss: 0.002041, val loss: 0.002362
Epoch [1369 / 5000] train loss: 0.002024, val loss: 0.002406
Epoch [1370 / 5000] train loss: 0.002065, val loss: 0.002460
Epoch [1371 / 5000] train loss: 0.002134, val loss: 0.002551
Epoch [1372 / 5000] train loss: 0.002196, val loss: 0.002581
Epoch [1373 / 5000] train loss: 0.002268, val loss: 0.002632
Epoch [1374 / 5000] train loss: 0.002280, val loss: 0.002511
Epoch [1375 / 5000] train loss: 0.002211, val loss: 0.002389
Epoch [1376 / 5000] train loss: 0.002082, val loss: 0.002333
Epoch [1377 / 5000] train loss: 0.002019, val loss: 0.002393
Epoch [1378 / 5000] train loss: 0.002063, val loss: 0.002496
Epoch [1379 / 5000] train loss: 0.002144, val loss: 0.002539
Epoch [1380 / 5000] train loss: 0.002227, val loss: 0.002604
Epoch [1381 / 5000] train loss: 0.002275, val loss: 0.002590
Epoch [1382 / 5000] train loss: 0.002291, val loss: 0.002546
Epoch [1383 / 5000] train loss: 0.002208, val loss: 0.002403
Epoch [1384 / 5000] train loss: 0.002086, val loss: 0.002343
Epoch [1385 / 5000] train loss: 0.002012, val loss: 0.002374
Epoch [1386 / 5000] train loss: 0.002047, val loss: 0.002448
Epoch [1387 / 5000] train loss: 0.002129, val loss: 0.002571
Epoch [1388 / 5000] train loss: 0.002218, val loss: 0.002628
Epoch [1389 / 5000] train loss: 0.002306, val loss: 0.002602
Epoch [1390 / 5000] train loss: 0.002251, val loss: 0.002464
Epoch [1391 / 5000] train loss: 0.002159, val loss: 0.002349
Epoch [1392 / 5000] train loss: 0.002041, val loss: 0.002331
Epoch [1393 / 5000] train loss: 0.002009, val loss: 0.002388
Epoch [1394 / 5000] train loss: 0.002067, val loss: 0.002493
Epoch [1395 / 5000] train loss: 0.002153, val loss: 0.002536
Epoch [1396 / 5000] train loss: 0.002242, val loss: 0.002593
Epoch [1397 / 5000] train loss: 0.002259, val loss: 0.002530
Epoch [1398 / 5000] train loss: 0.002235, val loss: 0.002450
Epoch [1399 / 5000] train loss: 0.002111, val loss: 0.002339
Epoch [1400 / 5000] train loss: 0.002008, val loss: 0.002330
Epoch [1401 / 5000] train loss: 0.002002, val loss: 0.002422
Epoch [1402 / 5000] train loss: 0.002079, val loss: 0.002513
Epoch [1403 / 5000] train loss: 0.002180, val loss: 0.002614
Epoch [1404 / 5000] train loss: 0.002240, val loss: 0.002583
Epoch [1405 / 5000] train loss: 0.002272, val loss: 0.002565
Epoch [1406 / 5000] train loss: 0.002209, val loss: 0.002434
Epoch [1407 / 5000] train loss: 0.002097, val loss: 0.002352
Epoch [1408 / 5000] train loss: 0.001997, val loss: 0.002352
Epoch [1409 / 5000] train loss: 0.002001, val loss: 0.002408
Epoch [1410 / 5000] train loss: 0.002081, val loss: 0.002530
Epoch [1411 / 5000] train loss: 0.002181, val loss: 0.002595
Epoch [1412 / 5000] train loss: 0.002296, val loss: 0.002659
Epoch [1413 / 5000] train loss: 0.002320, val loss: 0.002592
Epoch [1414 / 5000] train loss: 0.002292, val loss: 0.002502
Epoch [1415 / 5000] train loss: 0.002141, val loss: 0.002371
Epoch [1416 / 5000] train loss: 0.002006, val loss: 0.002361
Epoch [1417 / 5000] train loss: 0.001997, val loss: 0.002458
Epoch [1418 / 5000] train loss: 0.002088, val loss: 0.002559
Epoch [1419 / 5000] train loss: 0.002213, val loss: 0.002682
Epoch [1420 / 5000] train loss: 0.002284, val loss: 0.002658
Epoch [1421 / 5000] train loss: 0.002317, val loss: 0.002576
Epoch [1422 / 5000] train loss: 0.002218, val loss: 0.002423
Epoch [1423 / 5000] train loss: 0.002095, val loss: 0.002345
Epoch [1424 / 5000] train loss: 0.001997, val loss: 0.002365
Epoch [1425 / 5000] train loss: 0.001999, val loss: 0.002424
Epoch [1426 / 5000] train loss: 0.002070, val loss: 0.002493
Epoch [1427 / 5000] train loss: 0.002137, val loss: 0.002509
Epoch [1428 / 5000] train loss: 0.002182, val loss: 0.002532
Epoch [1429 / 5000] train loss: 0.002167, val loss: 0.002447
Epoch [1430 / 5000] train loss: 0.002117, val loss: 0.002379
Epoch [1431 / 5000] train loss: 0.002031, val loss: 0.002286
Epoch [1432 / 5000] train loss: 0.001966, val loss: 0.002292
Epoch [1433 / 5000] train loss: 0.001973, val loss: 0.002400
Epoch [1434 / 5000] train loss: 0.002037, val loss: 0.002470
Epoch [1435 / 5000] train loss: 0.002116, val loss: 0.002531
Epoch [1436 / 5000] train loss: 0.002146, val loss: 0.002499
Epoch [1437 / 5000] train loss: 0.002150, val loss: 0.002462
Epoch [1438 / 5000] train loss: 0.002087, val loss: 0.002383
Epoch [1439 / 5000] train loss: 0.002009, val loss: 0.002347
Epoch [1440 / 5000] train loss: 0.001957, val loss: 0.002320
Epoch [1441 / 5000] train loss: 0.001954, val loss: 0.002340
Epoch [1442 / 5000] train loss: 0.001989, val loss: 0.002410
Epoch [1443 / 5000] train loss: 0.002033, val loss: 0.002450
Epoch [1444 / 5000] train loss: 0.002094, val loss: 0.002475
Epoch [1445 / 5000] train loss: 0.002112, val loss: 0.002405
Epoch [1446 / 5000] train loss: 0.002082, val loss: 0.002350
Epoch [1447 / 5000] train loss: 0.002003, val loss: 0.002304
Epoch [1448 / 5000] train loss: 0.001950, val loss: 0.002303
Epoch [1449 / 5000] train loss: 0.001944, val loss: 0.002321
Epoch [1450 / 5000] train loss: 0.001973, val loss: 0.002350
Epoch [1451 / 5000] train loss: 0.002028, val loss: 0.002426
Epoch [1452 / 5000] train loss: 0.002073, val loss: 0.002457
Epoch [1453 / 5000] train loss: 0.002118, val loss: 0.002454
Epoch [1454 / 5000] train loss: 0.002091, val loss: 0.002369
Epoch [1455 / 5000] train loss: 0.002030, val loss: 0.002333
Epoch [1456 / 5000] train loss: 0.001960, val loss: 0.002321
Epoch [1457 / 5000] train loss: 0.001934, val loss: 0.002323
Epoch [1458 / 5000] train loss: 0.001940, val loss: 0.002346
Epoch [1459 / 5000] train loss: 0.001971, val loss: 0.002390
Epoch [1460 / 5000] train loss: 0.002028, val loss: 0.002467
Epoch [1461 / 5000] train loss: 0.002093, val loss: 0.002487
Epoch [1462 / 5000] train loss: 0.002150, val loss: 0.002506
Epoch [1463 / 5000] train loss: 0.002137, val loss: 0.002454
Epoch [1464 / 5000] train loss: 0.002115, val loss: 0.002419
Epoch [1465 / 5000] train loss: 0.002048, val loss: 0.002337
Epoch [1466 / 5000] train loss: 0.001989, val loss: 0.002289
Epoch [1467 / 5000] train loss: 0.001940, val loss: 0.002274
Epoch [1468 / 5000] train loss: 0.001919, val loss: 0.002287
Epoch [1469 / 5000] train loss: 0.001931, val loss: 0.002319
Epoch [1470 / 5000] train loss: 0.001963, val loss: 0.002342
Epoch [1471 / 5000] train loss: 0.001998, val loss: 0.002423
Epoch [1472 / 5000] train loss: 0.002035, val loss: 0.002468
Epoch [1473 / 5000] train loss: 0.002099, val loss: 0.002498
Epoch [1474 / 5000] train loss: 0.002127, val loss: 0.002466
Epoch [1475 / 5000] train loss: 0.002128, val loss: 0.002472
Epoch [1476 / 5000] train loss: 0.002089, val loss: 0.002408
Epoch [1477 / 5000] train loss: 0.002051, val loss: 0.002359
Epoch [1478 / 5000] train loss: 0.001990, val loss: 0.002289
Epoch [1479 / 5000] train loss: 0.001948, val loss: 0.002275
Epoch [1480 / 5000] train loss: 0.001918, val loss: 0.002293
Epoch [1481 / 5000] train loss: 0.001913, val loss: 0.002308
Epoch [1482 / 5000] train loss: 0.001940, val loss: 0.002351
Epoch [1483 / 5000] train loss: 0.001993, val loss: 0.002439
Epoch [1484 / 5000] train loss: 0.002084, val loss: 0.002603
Epoch [1485 / 5000] train loss: 0.002183, val loss: 0.002746
Epoch [1486 / 5000] train loss: 0.002383, val loss: 0.002823
Epoch [1487 / 5000] train loss: 0.002419, val loss: 0.002653
Epoch [1488 / 5000] train loss: 0.002314, val loss: 0.002465
Epoch [1489 / 5000] train loss: 0.002076, val loss: 0.002336
Epoch [1490 / 5000] train loss: 0.001927, val loss: 0.002363
Epoch [1491 / 5000] train loss: 0.001960, val loss: 0.002480
Epoch [1492 / 5000] train loss: 0.002114, val loss: 0.002689
Epoch [1493 / 5000] train loss: 0.002332, val loss: 0.002863
Epoch [1494 / 5000] train loss: 0.002460, val loss: 0.002829
Epoch [1495 / 5000] train loss: 0.002507, val loss: 0.002666
Epoch [1496 / 5000] train loss: 0.002266, val loss: 0.002322
Epoch [1497 / 5000] train loss: 0.001978, val loss: 0.002279
Epoch [1498 / 5000] train loss: 0.001932, val loss: 0.002478
Epoch [1499 / 5000] train loss: 0.002101, val loss: 0.002687
Epoch [1500 / 5000] train loss: 0.002328, val loss: 0.002758
Epoch [1501 / 5000] train loss: 0.002355, val loss: 0.002658
Epoch [1502 / 5000] train loss: 0.002327, val loss: 0.002465
Epoch [1503 / 5000] train loss: 0.002121, val loss: 0.002290
Epoch [1504 / 5000] train loss: 0.001934, val loss: 0.002299
Epoch [1505 / 5000] train loss: 0.001932, val loss: 0.002469
Epoch [1506 / 5000] train loss: 0.002083, val loss: 0.002615
Epoch [1507 / 5000] train loss: 0.002258, val loss: 0.002662
Epoch [1508 / 5000] train loss: 0.002302, val loss: 0.002601
Epoch [1509 / 5000] train loss: 0.002249, val loss: 0.002429
Epoch [1510 / 5000] train loss: 0.002041, val loss: 0.002265
Epoch [1511 / 5000] train loss: 0.001904, val loss: 0.002297
Epoch [1512 / 5000] train loss: 0.001943, val loss: 0.002454
Epoch [1513 / 5000] train loss: 0.002063, val loss: 0.002536
Epoch [1514 / 5000] train loss: 0.002156, val loss: 0.002525
Epoch [1515 / 5000] train loss: 0.002115, val loss: 0.002409
Epoch [1516 / 5000] train loss: 0.002032, val loss: 0.002298
Epoch [1517 / 5000] train loss: 0.001923, val loss: 0.002259
Epoch [1518 / 5000] train loss: 0.001881, val loss: 0.002304
Epoch [1519 / 5000] train loss: 0.001926, val loss: 0.002389
Epoch [1520 / 5000] train loss: 0.001983, val loss: 0.002401
Epoch [1521 / 5000] train loss: 0.002026, val loss: 0.002395
Epoch [1522 / 5000] train loss: 0.002013, val loss: 0.002345
Epoch [1523 / 5000] train loss: 0.001974, val loss: 0.002300
Epoch [1524 / 5000] train loss: 0.001919, val loss: 0.002251
Epoch [1525 / 5000] train loss: 0.001877, val loss: 0.002239
Epoch [1526 / 5000] train loss: 0.001869, val loss: 0.002249
Epoch [1527 / 5000] train loss: 0.001879, val loss: 0.002261
Epoch [1528 / 5000] train loss: 0.001894, val loss: 0.002305
Epoch [1529 / 5000] train loss: 0.001914, val loss: 0.002314
Epoch [1530 / 5000] train loss: 0.001938, val loss: 0.002294
Epoch [1531 / 5000] train loss: 0.001928, val loss: 0.002248
Epoch [1532 / 5000] train loss: 0.001902, val loss: 0.002256
